uncertainty_id,page_id,year,document_id,document_page_number,text,source_json_path
uncertainty:2025-14:0043:003,page:2025-14:0043,2025,2025-14,43,"{""field"":""transaction"",""note"":""first META PLATFORMS row has no entry in Block E"",""read"":null,""row"":7}",docs/2025-14/text/page-043.json
uncertainty:2025-14:0043:004,page:2025-14:0043,2025,2025-14,43,"{""field"":""asset_name"",""note"":""two consecutive META PLATFORMS rows with near-identical printed names"",""read"":""META PLATFORMS INC-CLASS A CMN  CLASS A"",""row"":7}",docs/2025-14/text/page-043.json
uncertainty:2025-14:0044:001,page:2025-14:0044,2025,2025-14,44,"{""field"":""asset_name"",""note"":""name truncated at right edge of Block A on all four MORGAN STANLEY FINANCE rows; final characters clipped (likely 'W BUFFER')"",""read"":""MORGAN STANLEY FINANCE LLC LINKED TO S&P 500 INDEX CNTNGNT CPN W B"",""row"":1}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0044:002,page:2025-14:0044,2025,2025-14,44,"{""field"":""asset_name"",""note"":""coupon glyph printed as '5 /'; probably degraded '5%' (cf. other ST GO bonds)"",""read"":""OHIO ST GO 5 /  03/01/32 MS"",""row"":24}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0044:003,page:2025-14:0044,2025,2025-14,44,"{""field"":""transaction"",""note"":""MOSAIC row has no entry in Block E"",""read"":null,""row"":6}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0044:004,page:2025-14:0044,2025,2025-14,44,"{""field"":""transaction"",""note"":""NEWS CORPORATION row has no entry in Block E"",""read"":null,""row"":14}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0044:005,page:2025-14:0044,2025,2025-14,44,"{""field"":""transaction"",""note"":""NORFOLK SOUTHERN CORPORATION row has no entry in Block E"",""read"":null,""row"":18}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0044:006,page:2025-14:0044,2025,2025-14,44,"{""field"":""transaction"",""note"":""NVIDIA row has no entry in Block E"",""read"":null,""row"":22}",docs/2025-14/text/page-044.json
uncertainty:2025-14:0045:001,page:2025-14:0045,2025,2025-14,45,"{""field"":""asset_name"",""note"":""percent sign degraded (tesseract read '5Y')"",""read"":""OREGON ST GO 5%  05/01/31 MN"",""row"":6}",docs/2025-14/text/page-045.json
uncertainty:2025-14:0045:002,page:2025-14:0045,2025,2025-14,45,"{""field"":""transaction"",""note"":""O'REILLY row has no entry in Block E"",""read"":null,""row"":7}",docs/2025-14/text/page-045.json
uncertainty:2025-14:0046:001,page:2025-14:0046,2025,2025-14,46,"{""field"":""asset_name"",""note"":""coupon printed as '2 85%' (decimal point not rendered; likely 2.85%); full-page render can be misread as '2 65%'"",""read"":""REALTY INCOME CORP 2 85% 12/15/2032 USD"",""row"":10}",docs/2025-14/text/page-046.json
uncertainty:2025-14:0046:002,page:2025-14:0046,2025,2025-14,46,"{""field"":""transaction"",""note"":""QNITY ELECTRONICS row has no entry in Block E"",""read"":null,""row"":6}",docs/2025-14/text/page-046.json
uncertainty:2025-14:0046:003,page:2025-14:0046,2025,2025-14,46,"{""field"":""transaction"",""note"":""ROLLINS row has no entry in Block E"",""read"":null,""row"":18}",docs/2025-14/text/page-046.json
uncertainty:2025-14:0046:004,page:2025-14:0046,2025,2025-14,46,"{""field"":""transaction"",""note"":""ROYAL CARIBBEAN row has no entry in Block E"",""read"":null,""row"":22}",docs/2025-14/text/page-046.json
uncertainty:2025-14:0047:001,page:2025-14:0047,2025,2025-14,47,"{""field"":""asset_name"",""note"":""percent sign degraded (tesseract read '5Y'); 'INDPT' as printed"",""read"":""SPRING LAKE PARK MINN INDPT GO 5%  02/01/33 FA"",""row"":12}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:002,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""SANDISK row has no entry in Block E"",""read"":null,""row"":1}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:003,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""SHOPIFY row has no entry in Block E"",""read"":null,""row"":6}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:004,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""SOMNIGROUP row has no entry in Block E"",""read"":null,""row"":9}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:005,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""SOUTHWEST AIRLINES row has no entry in Block E"",""read"":null,""row"":10}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:006,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""SPOTIFY row has no entry in Block E"",""read"":null,""row"":11}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:007,page:2025-14:0047,2025,2025-14,47,"{""field"":""transaction"",""note"":""TAPESTRY row has no entry in Block E"",""read"":null,""row"":24}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0047:008,page:2025-14:0047,2025,2025-14,47,"{""field"":""asset_name"",""note"":""two consecutive SYNOPSYS rows with identical printed names, distinguished only by value/transaction columns"",""read"":""SYNOPSYS INC  CMN"",""row"":20}",docs/2025-14/text/page-047.json
uncertainty:2025-14:0048:001,page:2025-14:0048,2025,2025-14,48,"{""field"":""asset_name"",""note"":""four consecutive identically-printed BANK OF NOVA SCOTIA rows; names truncated at Block A edge (likely 'W BUFFER')"",""read"":""THE BANK OF NOVA SCOTIA LINKED TO S&P 500 INDEX CNTNGNT CPN W BUFF"",""row"":5}",docs/2025-14/text/page-048.json
uncertainty:2025-14:0048:002,page:2025-14:0048,2025,2025-14,48,"{""field"":""asset_name"",""note"":""three consecutive identically-printed TORONTO DOMINION rows; names truncated at Block A edge"",""read"":""TORONTO DOMINION BANK LINKED TO S&P 500 INDEX CNTNGNT CPN W BUFFE"",""row"":19}",docs/2025-14/text/page-048.json
uncertainty:2025-14:0048:003,page:2025-14:0048,2025,2025-14,48,"{""field"":""transaction"",""note"":""fourth BANK OF NOVA SCOTIA row has no entry in Block E"",""read"":null,""row"":8}",docs/2025-14/text/page-048.json
uncertainty:2025-14:0048:004,page:2025-14:0048,2025,2025-14,48,"{""field"":""transaction"",""note"":""BANK OF NY MELLON row has no entry in Block E"",""read"":null,""row"":9}",docs/2025-14/text/page-048.json
uncertainty:2025-14:0049:001,page:2025-14:0049,2025,2025-14,49,"{""field"":""asset_name"",""note"":""name truncated at Block A edge (likely 'STRUCTURED NOTE')"",""read"":""UBS AG LINKED TO S&P 500 INDEX CNTNGNT CPN W BUFFER STRUCTURED NO"",""row"":7}",docs/2025-14/text/page-049.json
uncertainty:2025-14:0049:002,page:2025-14:0049,2025,2025-14,49,"{""field"":""transaction"",""note"":""U S DOLLAR row has no entry in Block E"",""read"":null,""row"":4}",docs/2025-14/text/page-049.json
uncertainty:2025-14:0049:003,page:2025-14:0049,2025,2025-14,49,"{""field"":""transaction"",""note"":""VERTIV row has no entry in Block E"",""read"":null,""row"":22}",docs/2025-14/text/page-049.json
uncertainty:2025-14:0050:001,page:2025-14:0050,2025,2025-14,50,"{""field"":""asset_name"",""note"":""EIF column is marked with an X for this row (schema has no EIF field); value column A (None) also marked"",""read"":""WEST STREET CAPITAL PARTNERS IX LP"",""row"":15}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:002,page:2025-14:0050,2025,2025-14,50,"{""field"":""asset_name"",""note"":""EIF column is marked with an X for this row (schema has no EIF field); value column A (None) also marked"",""read"":""WEST STREET GROWTH EQUITY PARTNERS II LP"",""row"":16}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:003,page:2025-14:0050,2025,2025-14,50,"{""field"":""transaction"",""note"":""first VISA row has no entry in Block E"",""read"":null,""row"":1}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:004,page:2025-14:0050,2025,2025-14,50,"{""field"":""transaction"",""note"":""WARNER BROS CLASS A row has no entry in Block E"",""read"":null,""row"":9}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:005,page:2025-14:0050,2025,2025-14,50,"{""field"":""transaction"",""note"":""WELLTOWER row has no entry in Block E"",""read"":null,""row"":13}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:006,page:2025-14:0050,2025,2025-14,50,"{""field"":""transaction"",""note"":""WEST STREET CAPITAL row has no entry in Block E"",""read"":null,""row"":15}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0050:007,page:2025-14:0050,2025,2025-14,50,"{""field"":""transaction"",""note"":""WEST STREET GROWTH row has no entry in Block E"",""read"":null,""row"":16}",docs/2025-14/text/page-050.json
uncertainty:2025-14:0053:001,page:2025-14:0053,2025,2025-14,53,"{""field"":""amount_of_income"",""note"":""AMPHENOL row has DIVIDENDS checked in Block C but no X anywhere in Block D (verified in quad and full page)"",""read"":null,""row"":2}",docs/2025-14/text/page-053.json
uncertainty:2025-14:0053:002,page:2025-14:0053,2025,2025-14,53,"{""field"":""asset_name"",""note"":""percent glyph degraded (tesseract '5 4'); trailing '202' truncated at Block A edge (likely a year, e.g. 2021)"",""read"":""ANNE ARUNDEL CNTY MD GO 5 %  04/01/30 AO GO CONSOLIDATED REF BDS 202"",""row"":5}",docs/2025-14/text/page-053.json
uncertainty:2025-14:0053:003,page:2025-14:0053,2025,2025-14,53,"{""field"":""asset_name"",""note"":""name truncated at Block A edge (likely 'STRUCTURED...')"",""read"":""BANK OF MONTREAL LINKED TO S&P 500 INDEX CNTNGNT CPN W BUFFER STR"",""row"":22}",docs/2025-14/text/page-053.json
uncertainty:2025-14:0053:004,page:2025-14:0053,2025,2025-14,53,"{""field"":""asset_name"",""note"":""name truncated at Block A edge; Block E empty for this row"",""read"":""BARCLAYS BANK PLC LINKED TO S&P 500 INDEX CNTNGNT CPN W BUFFER STR"",""row"":24}",docs/2025-14/text/page-053.json
uncertainty:2025-14:0054:001,page:2025-14:0054,2025,2025-14,54,"{""field"":""asset_name"",""note"":""two identically-printed BARCLAYS rows, names truncated at Block A edge (likely 'W BUFFER')"",""read"":""BARCLAYS BANK PLC LINKED TO S&P 500 INDEX UPSIDE LEVERED CAPPED W B"",""row"":1}",docs/2025-14/text/page-054.json
uncertainty:2025-14:0054:002,page:2025-14:0054,2025,2025-14,54,"{""field"":""asset_name"",""note"":""coupon printed '5 /' (degraded 5%); trailing text truncated at Block A edge"",""read"":""BLIND BROOK-RYE N Y UN FREE GO 5 /  03/01/27 MS SCH DIST BDS 2022 UT BN"",""row"":11}",docs/2025-14/text/page-054.json
uncertainty:2025-14:0054:003,page:2025-14:0054,2025,2025-14,54,"{""field"":""asset_name"",""note"":""name truncated at Block A edge; Block E empty for this row"",""read"":""BOFA FINANCE LLC LINKED TO S&P 500 INDEX UPSIDE LEVERED CAPPED W BU"",""row"":13}",docs/2025-14/text/page-054.json
uncertainty:2025-14:0054:004,page:2025-14:0054,2025,2025-14,54,"{""field"":""asset_name"",""note"":""coupon printed '4 0000%' (decimal point not rendered, i.e. 4.0000%); trailing text truncated"",""read"":""BUILD NYC RESOURCE CORP N Y REV 4 0000% 11/01/26-CA MN REV BDS THE C"",""row"":21}",docs/2025-14/text/page-054.json
uncertainty:2025-14:0055:001,page:2025-14:0055,2025,2025-14,55,"{""field"":""asset_name"",""note"":""two identically-printed CANADIAN IMPERIAL CNTNGNT rows; names truncated at Block A edge"",""read"":""CANADIAN IMPERIAL BANK OF COMM LINKED TO S&P 500 INDEX CNTNGNT CPN"",""row"":2}",docs/2025-14/text/page-055.json
uncertainty:2025-14:0055:002,page:2025-14:0055,2025,2025-14,55,"{""field"":""asset_name"",""note"":""name truncated at Block A edge (likely 'UPSIDE LEVERED...')"",""read"":""CANADIAN IMPERIAL BANK OF COMM LINKED TO S&P 500 INDEX UPSIDE LEVER"",""row"":4}",docs/2025-14/text/page-055.json
uncertainty:2025-14:0056:001,page:2025-14:0056,2025,2025-14,56,"{""field"":""asset_name"",""note"":""percent glyph degraded ('5Y' in tesseract); trailing text truncated at Block A edge"",""read"":""CONROE TEX INDPT SCH DIST GO 5%  02/15/32 FA UNLTD TAX BLDG BDS 2024 U"",""row"":5}",docs/2025-14/text/page-056.json
uncertainty:2025-14:0056:002,page:2025-14:0056,2025,2025-14,56,"{""field"":""asset_name"",""note"":""coupon printed '5 /' (degraded 5%)"",""read"":""DISTRICT COLUMBIA DB 5 /  12/01/32 JD GO BDS 2024C UT BEO"",""row"":23}",docs/2025-14/text/page-056.json
uncertainty:2025-14:0056:003,page:2025-14:0056,2025,2025-14,56,"{""field"":""asset_name"",""note"":""trailing text truncated at Block A edge"",""read"":""DISTRICT COLUMBIA INCOME TAX REV 5% 07/01/32 JJ REV BDS 2022A BEO SR L"",""row"":24}",docs/2025-14/text/page-056.json
uncertainty:2025-14:0057:001,page:2025-14:0057,2025,2025-14,57,"{""field"":""asset_name"",""note"":""percent glyph degraded (printed like '5 /6'); trailing text truncated at Block A edge"",""read"":""DISTRICT COLUMBIA WTR & SWR REV 5 %  10/01/29 AO AUTH PUB UTIL REV SUB"",""row"":2}",docs/2025-14/text/page-057.json
uncertainty:2025-14:0057:002,page:2025-14:0057,2025,2025-14,57,"{""field"":""asset_name"",""note"":""trailing text truncated at Block A edge"",""read"":""DISTRICT COLUMBIA INCOME TAX REV 5%  10/01/30 AO REV SECD BDS 2020 B B"",""row"":1}",docs/2025-14/text/page-057.json
uncertainty:2025-14:0057:003,page:2025-14:0057,2025,2025-14,57,"{""field"":""asset_name"",""note"":""coupon printed '3 2660%' (decimal point not rendered, i.e. 3.2660%)"",""read"":""EL PASO CNTY TEX GO 3 2660%  02/15/28 FA GO REF BDS 2016 B TAXBL LT BEO"",""row"":16}",docs/2025-14/text/page-057.json
uncertainty:2025-14:0058:001,page:2025-14:0058,2025,2025-14,58,"{""field"":""asset_name"",""note"":""percent glyph degraded; trailing text truncated at Block A edge"",""read"":""FAIRFAX CNTY VA ECONOMIC DEV REV 2.9680 %  10/01/26 AO AUTH FAC REV RE"",""row"":8}",docs/2025-14/text/page-058.json
uncertainty:2025-14:0058:002,page:2025-14:0058,2025,2025-14,58,"{""field"":""asset_name"",""note"":""trailing text truncated at Block A edge"",""read"":""FLORIDA ST BRD ED PUB ED DB 5% 06/01/31 JD CAP OUTLAY REF BDS 2021 B U"",""row"":16}",docs/2025-14/text/page-058.json
uncertainty:2025-14:0059:001,page:2025-14:0059,2025,2025-14,59,"{""field"":""asset_name"",""note"":""percent glyph degraded; trailing '201' truncated at Block A edge (likely a year)"",""read"":""GRAND IS N Y CENT SCH DIST GO 4%  12/01/28-CA JD SCH DIST SERIAL BDS 201"",""row"":6}",docs/2025-14/text/page-059.json
uncertainty:2025-14:0059:002,page:2025-14:0059,2025,2025-14,59,"{""field"":""asset_name"",""note"":""percent glyph degraded (printed like '5 /6')"",""read"":""HEMPSTEAD TOWN N Y GO 5 %  03/01/29 MS PUB IMPT BDS 2022 A UT BEO"",""row"":11}",docs/2025-14/text/page-059.json
uncertainty:2025-14:0059:003,page:2025-14:0059,2025,2025-14,59,"{""field"":""asset_name"",""note"":""percent glyph degraded; trailing text truncated at Block A edge"",""read"":""HURON VALLEY MICH SCH DIST GO 5 %  05/01/33 MN BLDG SITE GO UNLTD TAX B"",""row"":18}",docs/2025-14/text/page-059.json
uncertainty:2025-14:0059:004,page:2025-14:0059,2025,2025-14,59,"{""field"":""asset_name"",""note"":""'ATH' as printed (sic, cf. AUTH in next row); coupon printed '5 0000%'; trailing text truncated"",""read"":""IND ST FIN ATH WASTEWATER UTIL REV 5 0000%  10/01/31 AO FIRST LIEN REF B"",""row"":22}",docs/2025-14/text/page-059.json
uncertainty:2025-14:0059:005,page:2025-14:0059,2025,2025-14,59,"{""field"":""asset_name"",""note"":""coupon printed '5 /' (degraded 5%); trailing text truncated"",""read"":""IND ST FIN AUTH WASTEWATER UTI REV 5 /  10/01/30 AO SECOND LIEN REF BDS"",""row"":23}",docs/2025-14/text/page-059.json
uncertainty:2025-14:0060:001,page:2025-14:0060,2025,2025-14,60,"{""field"":""asset_name"",""note"":""two identically-printed JPMORGAN UPSIDE LEVERED CAPPED rows, names truncated at Block A edge; distinguished only by value column"",""read"":""JPMORGAN CHASE & CO  LINKED TO S&P 500 INDEX UPSIDE LEVERED CAPPED"",""row"":16}",docs/2025-14/text/page-060.json
uncertainty:2025-14:0061:001,page:2025-14:0061,2025,2025-14,61,"{""field"":""income_types"",""note"":""LAM RESEARCH row has no visible X in any Block C column despite $1-$200 income in Block D; checked TR and BR quads, cell appears empty"",""read"":""[]"",""row"":3}",docs/2025-14/text/page-061.json
uncertainty:2025-14:0061:002,page:2025-14:0061,2025,2025-14,61,"{""field"":""asset_name"",""note"":""coupon glyph after '5' is degraded; read as '%', tesseract read '§ 4'"",""read"":""MARYLAND ST GO 5 % 03/01/31 ..."",""row"":15}",docs/2025-14/text/page-061.json
uncertainty:2025-14:0061:003,page:2025-14:0061,2025,2025-14,61,"{""field"":""asset_name"",""note"":""coupon glyph degraded, read as '%'; name may be truncated at right cell edge after TENN"",""read"":""METROPOLITAN GOVT NASHVILLE & REV 5 % 07/01/30 JJ DAVIDSON CNTY TENN"",""row"":23}",docs/2025-14/text/page-061.json
uncertainty:2025-14:0061:004,page:2025-14:0061,2025,2025-14,61,"{""field"":""asset_name"",""note"":""glyph after '5' printed as '/', likely degraded '%'; name truncated at right cell edge after 'RE'"",""read"":""METROPOLITAN WASH D C ARPTS REV 5 /  10/01/28 AO AUTH ARPT SYS REV RE"",""row"":24}",docs/2025-14/text/page-061.json
uncertainty:2025-14:0062:001,page:2025-14:0062,2025,2025-14,62,"{""field"":""value"",""note"":""MICROSOFT row has no visible X anywhere in Block B (checked full page, BL quad, hires); Block C also empty while Block D shows $2,501-$5,000"",""read"":""null"",""row"":3}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0062:002,page:2025-14:0062,2025,2025-14,62,"{""field"":""income_types"",""note"":""no X visible in any Block C column for MICROSOFT despite Block D income"",""read"":""[]"",""row"":3}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0062:003,page:2025-14:0062,2025,2025-14,62,"{""field"":""asset_name"",""note"":""name truncated at right cell edge (reads 'CPN W B...'); same for row 14"",""read"":""MORGAN STANLEY FINANCE LLC LINKED TO S&P 500 INDEX CNTNGNT CPN W B"",""row"":13}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0062:004,page:2025-14:0062,2025,2025-14,62,"{""field"":""asset_name"",""note"":""truncated at right cell edge"",""read"":""... ISS 11/14/2013 FU"",""row"":20}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0062:005,page:2025-14:0062,2025,2025-14,62,"{""field"":""asset_name"",""note"":""truncated at right cell edge"",""read"":""... CPN W BUFF"",""row"":23}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0062:006,page:2025-14:0062,2025,2025-14,62,"{""field"":""asset_name"",""note"":""truncated at right cell edge; last letters unclear (CAPI/CAPF)"",""read"":""... UPSIDE LEVERED CAPI"",""row"":24}",docs/2025-14/text/page-062.json
uncertainty:2025-14:0063:001,page:2025-14:0063,2025,2025-14,63,"{""field"":""asset_name"",""note"":""coupon glyph after '5' degraded; read as '%'"",""read"":""NEW YORK ST DORM AUTH REVS NON REV 5 % 10/01/29-CA AO ST SUPPORTED"",""row"":7}",docs/2025-14/text/page-063.json
